TmdbId,Title,Tagline,Overview,ReleaseDate,Runtime,Budget,Revenue,Language,Genres,Keywords,Rating,Votes
5174,Rush Hour 3,The Rush Is On!,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",8/8/2007,91,140000000,258022233,en,Action;Comedy;Crime;Thriller,ambassador,6.1,783
14161,2012,We Were Warned.,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",10/10/2009,158,200000000,769653595,en,Action;Adventure;Science Fiction,civilization;natural disaster;end of the world;disaster;apocalypse;destruction;volcanic eruption;mayan;ark;solar;destruction  of mankind,5.6,4903
17979,A Christmas Carol,Season's Greedings,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",11/4/2009,96,200000000,325233863,en,Animation;Drama,holiday;based on novel;victorian england;money;christmas eve;scrooge;christmas carol;ghost;lesson;charles dickens;christmas,6.6,1095
76757,Jupiter Ascending,Expand your universe.,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",2/4/2015,124,176000003,183987723,en,Science Fiction;Fantasy;Action;Adventure,jupiter;space;woman director;3d;interspecies romance,5.2,2768
258489,The Legend of Tarzan,Human. Nature.,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",6/29/2016,109,180000000,356743061,en,Action;Adventure,africa;feral child;tarzan;jungle;animal attack,5.5,2430
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Evil Has Reigned For 100 Years...,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",12/7/2005,143,180000000,748806957,en,Adventure;Family;Fantasy,saving the world;witch;based on novel;brother sister relationship;self sacrifice;winter;cupboard;beaver;lion;fairy-tale figure;battle;narnia;fantasy world;duringcreditsstinger,6.7,2629
246655,X-Men: Apocalypse,Only the strong will survive,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",5/18/2016,144,178000000,543934787,en,Science Fiction,mutant;supernatural powers;marvel comic;superhero;based on comic book;superhuman;apocalypse;superhero team;world domination;aftercreditsstinger;1980s,6.4,4721
155,The Dark Knight,Why So Serious?,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",7/16/2008,152,185000000,1004558444,en,Drama;Action;Crime;Thriller,dc comics;crime fighter;secret identity;scarecrow;sadism;chaos;gotham city;vigilante;joker;superhero;based on comic book;tragic hero;organized crime;criminal mastermind;district attorney;imax;super villain;super powers;batman,8.2,12002
14160,Up,,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",5/13/2009,96,175000000,735099082,en,Animation;Comedy;Family;Adventure,age difference;central and south america;balloon;animation;floating in the air;duringcreditsstinger;exploring,7.7,6870
15512,Monsters vs Aliens,"When aliens attack, monsters fight back.","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",3/19/2009,94,175000000,381509870,en,Animation;Family;Adventure;Science Fiction,alien;giant robot;duringcreditsstinger,6.0,1423
1726,Iron Man,Heroes aren't born. They're built.,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",4/30/2008,126,140000000,585174222,en,Action;Science Fiction;Adventure,middle east;arms dealer;malibu;marvel comic;superhero;based on comic book;tony stark;iron man;aftercreditsstinger;marvel cinematic universe;counter terrorism;agent coulson,7.4,8776
44826,Hugo,One of the most legendary directors of our time takes you on an extraordinary adventure.,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",11/22/2011,126,170000000,185770160,en,Adventure;Drama;Family,library;clock;film director;key;toy;boy;love;orphan;robot;automaton;hiding;filmmaking;leg brace;doberman;3d,7.0,2141
8487,Wild Wild West,It's a whole new west.,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,6/29/1999,106,170000000,222104681,en,Action;Adventure;Comedy;Science Fiction;Western,steampunk;based on tv series;steam locomotive;drag,5.1,1020
1735,The Mummy: Tomb of the Dragon Emperor,A New Evil Awakens.,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",7/1/2008,112,145000000,401128639,en,Adventure;Action;Fantasy,,5.2,1387
297761,Suicide Squad,Worst Heroes Ever,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",8/2/2016,123,175000000,745000000,en,Action;Adventure;Crime;Fantasy;Science Fiction,dc comics;shared universe;anti hero;secret mission;villain;superhero;supervillain;dc extended universe,5.9,7458
2698,Evan Almighty,A comedy of biblical proportions,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,6/9/2007,96,175000000,173000000,en,Fantasy;Comedy;Family,father son relationship;daily life;married couple;support;father;marriage;faith;baustelle;rescue;animal;nature;duringcreditsstinger;noah's ark,5.3,1151
137113,Edge of Tomorrow,"Live, Die, Repeat","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",5/27/2014,113,178000000,370541256,en,Action;Science Fiction,deja vu;time warp;restart;dystopia;war;alien;military officer;soldier;alien invasion;exoskeleton,7.6,4858
9804,Waterworld,Beyond the horizon lies the secret to a new beginning.,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",7/28/1995,135,175000000,264218220,en,Adventure;Action,ocean;tattoo;mutant;water;dystopia;doomsday,5.9,992
14869,G.I. Joe: The Rise of Cobra,"When all else fails, they don't.","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",8/4/2009,118,175000000,302469017,en,Adventure;Action;Thriller;Science Fiction,terrorist;secret;hostage;technology;warhead;government;president;revenge;murder;attack;explosion;scientist;lasers;evil;cobra,5.6,1962
